hotel_id,city,date,rooms_available,rooms_sold,occ,adr,room_revenue,minibar_units,minibar_rev,minibar_cogs,margin,treated,treat_date,share_new,direct_web_share,corporate_share
H001,Madrid,2024-03-24,118,78,"0,6636647327","124,65994742379345","9723,475899",59,"200,14677256009858","110,08072490805422","90,06604765204436",1,2024-06-15,0,"0,41272911977638455","0,22453303721936566"
H001,Madrid,2024-03-25,118,78,"0,6594810613756846","132,8736437584188","10364,144213156667",63,"217,24598653427748","119,4852925938526","97,76069394042487",1,2024-06-15,0,"0,2732507371","0,2576544375683229"
H001,Madrid,2024-03-26,118,74,"0,6238096152536089","129,85298077378337","9609,120577",63,"206,59684835589127","113,6282665957402","92,96858176015107",1,2024-06-15,0,"0,34476559058643935","0,14152403823733417"
H001,Madrid,2024-03-27,118,67,"0,5646466543037162","130,66081198689486","8754,274403121955",63,"180,81812434645627","99,44996839055095","81,36815595590532",1,2024-06-15,0,"0,4371793842765776","0,19069692339752267"
H001,Madrid,2024-03-28,118,67,"0,5659018886993057","136,27892311601454","9130,687848772974",59,"196,23752639759996","107,93063951867998","88,30688687891998",1,2024-06-15,0,"0,3841642165507675","0,2262265997142174"
H001,Madrid,2024-03-29,118,76,"0,6445624845381963","138,68331411475964","10539,931872721732",57,"237,3946114496537","130,56703629730953","106,82757515234417",1,2024-06-15,0,"0,3909379456087502","0,1584098907563774"
H001,Madrid,2024-03-30,118,79,"0,6684888043816108","138,0041725","10902,32963",51,"212,91899216044544","117,10544568824498","95,81354647220046",1,2024-06-15,0,"0,23154039278102873","0,13460410992951516"
H001,Madrid,2024-03-31,118,81,"0,6843509373613248","139,11449961583574","11268,274468882695",59,"236,0909835813364","129,850041","106,24094261160138",1,2024-06-15,0,"0,34693682043384605","0,15362366554987028"
H001,Madrid,2024-04-01,118,74,"0,6311519018131487","138,95383928450568","10282,58410705342",69,"240,7600537345445","132,41802955399947","108,34202418054502",1,2024-06-15,0,"0,3959930155858465","0,27670573673247806"
H001,Madrid,2024-04-02,118,74,"0,6297925858532544","143,64128473572376","10629,455070443559",60,"221,52622709528828","121,83942490240855","99,68680219287972",1,2024-06-15,0,"0,3522496761326491","0,19842580013549804"
H001,Madrid,2024-04-03,118,64,"0,5436385670711014","139,77586977776636","8945,655665777047",62,"200,5748484829741","110,31616666563575","90,25868181733834",1,2024-06-15,0,"0,3171500344257622","0,14596665410802662"
H001,Madrid,2024-04-04,118,74,"0,6289586925","141,3072616153606","10456,737359536684",53,"208,14647824616966","114,48056303539332","93,66591521077635",1,2024-06-15,0,"0,27901720588488055","0,2440470043851301"
H001,Madrid,2024-04-05,118,72,"0,6098040241667149","144,2202226337293","10383,856029628509",53,"198,6964365503057","109,28304010266812","89,41339644763757",1,2024-06-15,0,"0,4213895464029652","0,1517662787"
H001,Madrid,2024-04-06,118,82,"0,6906992058333581","148,53055548991813","12179,505550173286",83,"232,36907240507705","127,80298982279237","104,56608258228468",1,2024-06-15,0,"0,2881499558732046","0,2904848150016171"
H001,Madrid,2024-04-07,118,83,"0,7074068718249663","146,3854230237403","12149,990110970444",83,"257,8732131158807","141,83026721373437","116,0429459021463",1,2024-06-15,0,"0,32586388615897327","0,24903903796688004"
H001,Madrid,2024-04-08,118,72,"0,6124628666979657","142,22513637975356","10240,209819342257",57,"196,73235158366347","108,2027933710149","88,52955821264857",1,2024-06-15,0,"0,40723991876414734","0,22352275409050254"
H001,Madrid,2024-04-09,118,72,"0,6078772489905179","143,6064638675779","10339,66539846561",62,"185,94775348762514","102,27126441819382","83,67648906943131",1,2024-06-15,0,"0,3121263863924865","0,22403463088276343"
H001,Madrid,2024-04-10,118,69,"0,5871336441089993","146,15925663977373","10084,988708144387",57,"151,92371999902352","83,55804599946293","68,36567399956058",1,2024-06-15,0,"0,3371066302006302","0,36204919734367436"
H001,Madrid,2024-04-11,118,68,"0,5720778190551273","149,21676147694382","10146,739780432179",48,"200,70285729638394","110,38657151301116","90,31628578337278",1,2024-06-15,0,"0,30703558522557634","0,2089748812832986"
H001,Madrid,2024-04-12,118,75,"0,6320248469601448","140,19796921394507","10514,847691045881",57,"213,46802452164223","117,40741348690322","96,06061103473901",1,2024-06-15,0,"0,3916230115716795","0,20661239618343613"
H001,Madrid,2024-04-13,118,76,"0,6434356258624665","141,85375915464593","10780,88569575309",61,"227,9767811235314","125,38722961794227","102,58955150558913",1,2024-06-15,0,"0,46598283290468223","0,2024756862460833"
H001,Madrid,2024-04-14,118,80,"0,6779512148369755","141,71827541549652","11337,46203323972",59,"244,44296100959235","134,44362855527578","109,99933245431656",1,2024-06-15,0,"0,3581746795248109","0,15292823168643063"
H001,Madrid,2024-04-15,118,78,"0,6631682790244948","136,21320099732733","10624,629677791532",62,"262,1529415795481","144,18411786875146","117,96882371079664",1,2024-06-15,0,"0,39513990179034775","0,17760471681479667"
H001,Madrid,2024-04-16,118,74,"0,6278843028389559","139,56974937646504","10328,161453858413",70,"230,80650408483288","126,94357724665808","103,8629268381748",1,2024-06-15,0,"0,37263615109020604","0,3035433204381053"
H001,Madrid,2024-04-17,118,69,"0,5828545098068301","135,65978436226072","9360,525121",66,"223,38742743897672","122,86308509143718","100,52434234753953",1,2024-06-15,0,"0,2621800760148792","0,09146968607411496"
H001,Madrid,2024-04-18,118,74,"0,6236598444830423","133,35976587810882","9868,622674980052",50,"214,04759534468667","117,72617743957767","96,32141791",1,2024-06-15,0,"0,2844874610243478","0,1200619154927009"
H001,Madrid,2024-04-19,118,76,"0,6441315469165713","132,3139830633649","10055,862712815733",70,"224,0446598041974","123,22456289230857","100,82009691188884",1,2024-06-15,0,"0,3168496003509922","0,20753190239913788"
H001,Madrid,2024-04-20,118,75,"0,6349146616637553","132,23500447434182","9917,625335575636",51,"210,72255927089472","115,89740759899209","94,82515167190263",1,2024-06-15,0,"0,35467189334564314","0,13696728904456495"
H001,Madrid,2024-04-21,118,81,"0,6902595572494277","131,0329026684823","10613,665116147067",60,"196,48623229568787","108,06742776262833","88,41880453305954",1,2024-06-15,0,"0,4196154472382857","0,1605774986"
H001,Madrid,2024-04-22,118,77,"0,6564961770378108","131,73853124880392","10143,866906157902",73,"217,6236886471535","119,69302875593442","97,93065989121908",1,2024-06-15,0,"0,3180122353670148","0,19755282703392832"
H001,Madrid,2024-04-23,118,71,"0,5989388815233398","135,02839764127802","9587,016233",44,"171,02021958107588","94,06112076959172","76,95909881148415",1,2024-06-15,0,"0,32105514147916747","0,14759350095478024"
H001,Madrid,2024-04-24,118,71,"0,5978452989090526","131,88801967342374","9364,049396813085",52,"192,77004581269168","106,02352519698042","86,74652061571126",1,2024-06-15,0,"0,47260978135675724","0,12877705418204788"
H001,Madrid,2024-04-25,118,70,"0,5948759313891989","130,05850582152428","9104,095408",41,"182,14951312538747","100,18223221896311","81,96728090642436",1,2024-06-15,0,"0,3518611827208572","0,2181903801443335"
H001,Madrid,2024-04-26,118,72,"0,6128810624552774","136,25401650820947","9810,289188591083",47,"212,27496423837238","116,75123033110481","95,52373390726757",1,2024-06-15,0,"0,30572328702003587","0,2888415723237163"
H001,Madrid,2024-04-27,118,79,"0,6700117406139351","137,87910878931913","10892,449594356212",56,"237,63258042263718","130,69791923245043","106,93466119018673",1,2024-06-15,0,"0,22940042725329207","0,2520699822328863"
H001,Madrid,2024-04-28,118,80,"0,6803373225","137,4449456883784","10995,595655070272",56,"251,3811959695299","138,25965778324144","113,12153818628846",1,2024-06-15,0,"0,3339624544","0,2032227916949443"
H001,Madrid,2024-04-29,118,78,"0,6576445885836839","131,85671232987397","10284,823561730169",75,"273,88673893819885","150,63770641600937","123,24903252218948",1,2024-06-15,0,"0,2977764647766327","0,18435577307141018"
H001,Madrid,2024-04-30,118,69,"0,5815735929649186","138,39931808848385","9549,552948105385",61,"222,27099725918123","122,24904849254968","100,02194876663155",1,2024-06-15,0,"0,3540166634965311","0,16797322734271056"
H001,Madrid,2024-05-01,118,69,"0,5849932911256835","139,64851072537553","9635,747240050912",55,"209,26987408315958","115,09843074573777","94,17144334",1,2024-06-15,0,"0,3762577119646629","0,1939460665968609"
H001,Madrid,2024-05-02,118,71,"0,601879864","146,46802164673204","10399,229536917976",69,"198,0429585667554","108,92362721171547","89,11933135503993",1,2024-06-15,0,"0,2482312561725057","0,37292673101674884"
H001,Madrid,2024-05-03,118,73,"0,6221497125952536","141,82830205781275","10353,466050220331",65,"218,78207042942918","120,33013873618604","98,45193169324314",1,2024-06-15,0,"0,26936996858629114","0,2807625894"
H001,Madrid,2024-05-04,118,78,"0,6590357732323613","144,2498316808258","11251,486871104411",70,"255,9002748083783","140,74515114460806","115,15512366377024",1,2024-06-15,0,"0,4559249315","0,2864733075045504"
H001,Madrid,2024-05-05,118,80,"0,6816088297740527","142,17043744818415","11373,634995854733",81,"262,2227143784682","144,2224929081575","118,00022147031069",1,2024-06-15,0,"0,3189047147288766","0,18489917422261273"
H001,Madrid,2024-05-06,118,79,"0,6673423667226437","146,10598776257322","11542,373033243284",55,"207,18983779460618","113,9544107870334","93,23542700757278",1,2024-06-15,0,"0,4548664809885399","0,22527470852699327"
H001,Madrid,2024-05-07,118,67,"0,5698971325072976","152,24791666611753","10200,610416629876",47,"189,69143662911614","104,33029014601388","85,36114648310226",1,2024-06-15,0,"0,34834870724296124","0,22679095718002526"
H001,Madrid,2024-05-08,118,68,"0,5763642609120653","144,40156684289332","9819,306545316746",45,"203,58149723704065","111,96982348037236","91,61167376",1,2024-06-15,0,"0,30695535316607303","0,2002549719"
H001,Madrid,2024-05-09,118,73,"0,6168341230736927","143,76714430439762","10495,001534221026",81,"241,19264284755184","132,65595356615353","108,53668928139832",1,2024-06-15,0,"0,2979203682125105","0,1663990470368748"
H001,Madrid,2024-05-10,118,73,"0,6147243777","144,47765265648056","10546,86864392308",51,"219,49211235540292","120,7206617954716","98,77145055993132",1,2024-06-15,0,"0,36419915507227907","0,2006477387440577"
H001,Madrid,2024-05-11,118,76,"0,6400420216","149,37552584387387","11352,539964134414",83,"221,74839277946236","121,9616160287043","99,78677675075807",1,2024-06-15,0,"0,25417331740628196","0,22978180330023612"
H001,Madrid,2024-05-12,118,78,"0,6624425784","142,15327839088403","11087,955714488953",101,"256,2922209854955","140,9607215420225","115,33149944347296",1,2024-06-15,0,"0,44777273529467765","0,23255169491540637"
H001,Madrid,2024-05-13,118,78,"0,6650611481400887","142,36993742682458","11104,855119292317",67,"270,1439109369351","148,57915101531427","121,56475992162079",1,2024-06-15,0,"0,4313111954996511","0,09559460977"
H001,Madrid,2024-05-14,118,76,"0,6432975894972472","142,62599882583328","10839,57591076333",63,"223,6215309594202","122,9918420276811","100,6296889317391",1,2024-06-15,0,"0,4137676557800154","0,21067917687278323"
H001,Madrid,2024-05-15,118,69,"0,5857282962318631","138,16153297231608","9533,145775",62,"226,76615900716763","124,7213874539422","102,04477155322543",1,2024-06-15,0,"0,36647393664214767","0,22428176009279113"
H001,Madrid,2024-05-16,118,69,"0,5859134491","136,13362819206398","9393,220345252415",41,"175,99590994885938","96,79775047187266","79,19815947698672",1,2024-06-15,0,"0,18031387371989327","0,20795138587340606"
H001,Madrid,2024-05-17,118,77,"0,6555089207429219","133,8910665003984","10309,612120530677",74,"218,0056992875807","119,9031346081694","98,10256467941132",1,2024-06-15,0,"0,38568791925489365","0,14257266380178873"
H001,Madrid,2024-05-18,118,77,"0,6498404052292565","135,05459094310947","10399,20350261943",82,"209,92430766104533","115,45836921357493","94,46593845",1,2024-06-15,0,"0,3600960897480545","0,17747851373210774"
H001,Madrid,2024-05-19,118,81,"0,6868859278","133,91536119472124","10847,14425677242",64,"201,18865009341224","110,65375755137673","90,53489254203551",1,2024-06-15,0,"0,40651605931530116","0,19913920931352688"
H001,Madrid,2024-05-20,118,74,"0,6281411751021106","130,84024024116243","9682,177778",50,"204,24375735033274","112,3340665","91,90969080764974",1,2024-06-15,0,"0,2337220023597072","0,3125493744736395"
H001,Madrid,2024-05-21,118,71,"0,6003231286531155","134,1523046","9524,813627844205",48,"198,46270728326235","109,15448900579429","89,30821827746806",1,2024-06-15,0,"0,2957835855203122","0,12651103306555941"
H001,Madrid,2024-05-22,118,69,"0,5808206253975047","127,91604565351965","8826,207150092856",80,"215,27971324013248","118,40384228207286","96,87587095805962",1,2024-06-15,0,"0,3452325216863055","0,14676675661742228"
H001,Madrid,2024-05-23,118,74,"0,6261212254741081","135,92994336213633","10058,815808798088",76,"197,90275196604745","108,84651358132609","89,05623838472135",1,2024-06-15,0,"0,3636349371","0,12504483195199262"
H001,Madrid,2024-05-24,118,74,"0,6304642565766633","132,96443737565235","9839,368365798275",61,"234,13124986120854","128,77218742366472","105,35906243754384",1,2024-06-15,0,"0,2370305839571838","0,1399540749328478"
H001,Madrid,2024-05-25,118,79,"0,6654132455918393","129,06767580577338","10196,346388656097",62,"257,80556868686347","141,7930627777749","116,01250590908856",1,2024-06-15,0,"0,2835429689382255","0,16170992174155346"
H001,Madrid,2024-05-26,118,77,"0,6487656929758686","131,18446897704635","10101,20411123257",66,"270,78601154746787","148,93230635110734","121,85370519636054",1,2024-06-15,0,"0,4085731653841889","0,1420799512086005"
H001,Madrid,2024-05-27,118,75,"0,6338879706050545","130,97309096987664","9822,981822740749",63,"229,05829451819451","125,98206198500698","103,07623253318754",1,2024-06-15,0,"0,45790869073934665","0,08854833520315103"
H001,Madrid,2024-05-28,118,67,"0,5680948575304063","138,50572836961697","9279,883800764337",46,"200,09949517568978","110,05472234662938","90,04477283",1,2024-06-15,0,"0,4039694044694051","0,2493307858107621"
H001,Madrid,2024-05-29,118,69,"0,5866237370460113","137,49554480463019","9487,192591519482",73,"199,1911814506326","109,55514979784793","89,63603165278467",1,2024-06-15,0,"0,3302231257385988","0,08620533191006706"
H001,Madrid,2024-05-30,118,66,"0,5614356769980964","137,13647244269228","9051,007181",58,"213,6158013212728","117,48869072670004","96,12711059457277",1,2024-06-15,0,"0,47968162841503104","0,15276139068939185"
H001,Madrid,2024-05-31,118,75,"0,6337517559978315","142,4179279636941","10681,344597277057",84,"237,44689210033496","130,59579065518423","106,85110144515073",1,2024-06-15,0,"0,35387745852170155","0,18484748599172093"
H001,Madrid,2024-06-01,118,85,"0,7172232398951863","140,10038418553725","11908,532655770667",79,"232,4464189992681","127,84553044959746","104,60088854967064",1,2024-06-15,0,"0,35528820883994705","0,15677584797134422"
H001,Madrid,2024-06-02,118,89,"0,7557782594857924","142,90928316082642","12718,926201313552",72,"252,6341991037099","138,94880950704044","113,68538959666945",1,2024-06-15,0,"0,2945380373777181","0,21160207770759087"
H001,Madrid,2024-06-03,118,90,"0,7595068946899359","139,81978246717296","12583,780422045566",80,"248,89733027728235","136,8935316525053","112,00379862477706",1,2024-06-15,0,"0,47425136292894965","0,22160410178274675"
H001,Madrid,2024-06-04,118,85,"0,7239532353403064","142,85230507965727","12142,445931770868",53,"219,93072955651533","120,96190125608344","98,9688283",1,2024-06-15,0,"0,3926979876694369","0,18675444105271552"
H001,Madrid,2024-06-05,118,75,"0,6356725","145,68872661502218","10926,654496126663",83,"226,7593087","124,71761979630854","102,04168892425245",1,2024-06-15,0,"0,40810983687277386","0,17265920253110512"
H001,Madrid,2024-06-06,118,81,"0,6859796048","146,6644778387488","11879,822704938653",74,"213,58635161892687","117,47249339040978","96,11385822851709",1,2024-06-15,0,"0,3006631486","0,2119644334952831"
H001,Madrid,2024-06-07,118,82,"0,6983400101547103","145,99774643697324","11971,815207831805",54,"238,0386491065582","130,92125700860703","107,1173920979512",1,2024-06-15,0,"0,2905961330399407","0,2401877020749118"
H001,Madrid,2024-06-08,118,84,"0,7082769748602713","139,24565194063365","11696,634763013226",64,"242,33093718260105","133,28201545043058","109,04892173217047",1,2024-06-15,0,"0,5164394224216483","0,10330492989775704"
H001,Madrid,2024-06-09,118,85,"0,7226896741325801","144,9553202684783","12321,202222820655",63,"276,22377041514574","151,92307372833017","124,30069668681558",1,2024-06-15,0,"0,37459769668808846","0,21274395624527925"
H001,Madrid,2024-06-10,118,83,"0,7065104016854995","140,59391419763423","11669,294878403642",96,"269,6630239497281","148,31466317235044","121,34836077737764",1,2024-06-15,0,"0,25894635436026436","0,13185165583388647"
H001,Madrid,2024-06-11,118,80,"0,6754530361079706","143,0749785909441","11445,998287275528",80,"252,05757099881225","138,63166404934674","113,42590694946551",1,2024-06-15,0,"0,513623157","0,29054555646337404"
H001,Madrid,2024-06-12,118,78,"0,6593426585608336","141,12033853611092","11007,386405816651",59,"260,9360377092059","143,51482074006324","117,42121696914265",1,2024-06-15,0,"0,3838252941469652","0,2931936522844814"
H001,Madrid,2024-06-13,118,79,"0,6727713708642385","135,82355973448009","10730,061219023926",62,"209,5131357776381","115,23222467770096","94,28091109993714",1,2024-06-15,0,"0,3513167441322811","0,1339935716337754"
H001,Madrid,2024-06-14,118,81,"0,6876497676846074","135,81341385019473","11000,886521865774",55,"227,49128903273763","125,1202089680057","102,37108006473193",1,2024-06-15,0,"0,23832805315491024","0,10977232902641888"
H001,Madrid,2024-06-15,118,85,"0,7197356203956532","137,36544613468251","11676,062921448014",79,"255,58160967388523","136,2193425004903","119,36226717339491",1,2024-06-15,"0,1418510649004878","0,2713773479036792","0,18879253622670442"
H001,Madrid,2024-06-16,118,88,"0,7420035274408848","134,96850999769342","11877,228879797021",87,"250,21304720677225","132,65680628566957","117,55624092110267",1,2024-06-15,"0,16520487019061464","0,3388412040935149","0,15269949326384874"
H001,Madrid,2024-06-17,118,83,"0,7049480381987578","135,49878270208308","11246,398964272896",53,"218,69166244447382","115,25368985921098","103,43797258526284",1,2024-06-15,"0,19154534856146752","0,34192367113540967","0,15304156514857944"
H001,Madrid,2024-06-18,118,78,"0,6606834578049275","130,55016818389706","10182,913118343971",77,"212,0434231739261","111,00115548104718","101,04226769287892",1,2024-06-15,"0,22097389222018785","0,37733427317607654","0,1630615144176443"
H001,Madrid,2024-06-19,118,80,"0,6737612172584794","128,9027953220124","10312,223625760991",65,"223,92624386672713","116,34743611364233","107,5788077530848",1,2024-06-15,"0,2535060166623378","0,4512319653117586","0,29126989834496786"
H001,Madrid,2024-06-20,118,83,"0,6997717315810853","135,26407926842242","11226,918579279061",66,"235,4957842636618","121,35426051647883","114,14152374718296",1,2024-06-15,"0,28905049737499605","0,33457571573245276","0,25531677816593434"
H001,Madrid,2024-06-21,118,83,"0,7021292105371344","128,6869034379115","10681,012985346653",62,"256,73991611546717","131,12037222652904","125,61954388893813",1,2024-06-15,"0,32739298293223956","0,33006374475554395","0,14749285195637668"
H001,Madrid,2024-06-22,118,88,"0,7466321433984882","138,41686627228316","12180,684231960919",50,"221,32392020495286","111,94950982343252","109,37441038152033",1,2024-06-15,"0,3681875822638983","0,3590419359132273","0,18942074923755706"
H001,Madrid,2024-06-23,118,87,"0,7342489211","131,2150374611536","11415,708259120363",76,"291,3779164185161","145,8885089834346","145,48940743508152",1,2024-06-15,"0,41095956594133487","0,4138213184006523","0,17739349159312248"
H001,Madrid,2024-06-24,118,87,"0,7392510519371633","128,35153074673457","11166,583174965908",109,"296,07911293465247","146,67328965519482","149,40582327945765",1,2024-06-15,"0,45512110762641994","0,40236158321836807","0,17362267967377062"
H001,Madrid,2024-06-25,118,82,"0,6930014208793448","137,44004637726357","11270,083802935613",56,"249,8102752383863","122,40703486680928","127,40324037157703",1,2024-06-15,"0,5","0,3070101583111271","0,16726859070180164"
H001,Madrid,2024-06-26,118,77,"0,6529186398117018","131,4931194835093","10124,970200230217",67,"238,15424739222766","115,41300936174832","122,74123803047934",1,2024-06-15,"0,5448788923735801","0,2818202500129573","0,23973455824837775"
H001,Madrid,2024-06-27,118,81,"0,6880238163060584","136,0194411688366","11017,574734675765",81,"236,01270482090138","113,12446452056814","122,88824030033324",1,2024-06-15,"0,5890404340586651","0,3739663147187911","0,12234275387479765"
H001,Madrid,2024-06-28,118,80,"0,6810076121157861","135,77508982781114","10862,007186224891",85,"239,6101263913928","113,61893112293818","125,99119526845463",1,2024-06-15,"0,6318124177361016","0,3944178326288982","0,22591552242673862"
H001,Madrid,2024-06-29,118,86,"0,7318320470448161","137,68505055471599","11840,914347705575",77,"264,17424291155135","123,97357966004853","140,20066325150282",1,2024-06-15,"0,6726070170677604","0,25606140428704094","0,18491052391750604"
H001,Madrid,2024-06-30,118,87,"0,7354565017079949","141,2890051169586","12292,14345",71,"257,4963861284666","119,65498105316433","137,84140507530228",1,2024-06-15,"0,7109495026250039","0,5146931717117382","0,03592647914939284"
H001,Madrid,2024-07-01,118,83,"0,7021177939631146","147,43418171574672","12237,037082406978",79,"234,52469610457584","107,98002990717755","126,54466619739829",1,2024-06-15,"0,7464939833376621","0,3060349927735852","0,14091018198111563"
H001,Madrid,2024-07-02,118,81,"0,6905693317717597","137,22647865475682","11115,344771035303",75,"211,43512725330055","96,52370188146715","114,9114253718334",1,2024-06-15,"0,7790261077798122","0,30304197328608923","0,21772101250743664"
H001,Madrid,2024-07-03,118,76,"0,6460526249000729","144,7890517319611","11003,967931629044",87,"230,60100081452342","104,4588962","126,14210457472142",1,2024-06-15,"0,8084546514385326","0,32892996607321917","0,12489889793724204"
H001,Madrid,2024-07-04,118,79,"0,6685943494213539","139,6448891211614","11031,946240571751",68,"237,14741641238876","106,67473803466098","130,4726783777278",1,2024-06-15,"0,8347951298093854","0,3075896964677525","0,16502895104964518"
H001,Madrid,2024-07-05,118,83,"0,7033430841956682","136,82686412281615","11356,62972219374",58,"229,6115361567005","102,6414375","126,97009869924752",1,2024-06-15,"0,8581489350995123","0,32997771553702904","0,18301540129669758"
H001,Madrid,2024-07-06,118,90,"0,7619772753429745","143,48275801605996","12913,448221445396",57,"241,43464679588428","107,33176661535967","134,1028801805246",1,2024-06-15,"0,8786811621082631","0,3063813978186888","0,18583664519356372"
H001,Madrid,2024-07-07,118,90,"0,7661870760182734","141,31845912409466","12718,66132116852",76,"253,7817780670856","112,2751026197285","141,5066754473571",1,2024-06-15,"0,8965995485417504","0,3812576785353745","0,13716493922556142"
H001,Madrid,2024-07-08,118,81,"0,68379029","141,64394860177265","11473,159836743585",99,"279,6274445404917","123,18810058893635","156,43934395155534",1,2024-06-15,"0,9121360851706988","0,31580821078167176","0,11358938852932636"
H001,Madrid,2024-07-09,118,82,"0,6977679626755047","139,94197458249232","11475,24191576437",71,"239,99810240512218","105,34384389778518","134,6542585",1,2024-06-15,"0,9255320548339719","0,20391667602336186","0,1871892703922118"
H001,Madrid,2024-07-10,118,79,"0,6688160667076923","146,65342464761986","11585,620547161969",82,"232,23074990952745","101,61414442526913","130,61660548425832",1,2024-06-15,"0,9370266439430035","0,3270968761248661","0,2537712647973095"
H001,Madrid,2024-07-11,118,81,"0,6867646338380146","139,43423740482538","11294,173229790857",82,"241,08800912126063","105,20553612095108","135,88247300030955",1,2024-06-15,"0,9468488636019362","0,2181873856992678","0,30717247209793036"
